"Código","Unidade Territorial","UF","Referência","Quantidade de pessoas do sexo masculino inscritas no Cadastro Único","Quantidade de pessoas do sexo feminino inscritas no Cadastro Único"
"211250","TUTÓIA","MA","09/2020","19047","22135"
"211250","TUTÓIA","MA","01/2020","19058","22323"
"211250","TUTÓIA","MA","06/2020","18906","22015"
"211250","TUTÓIA","MA","03/2020","18907","22026"
"211250","TUTÓIA","MA","02/2020","18781","21954"
"211250","TUTÓIA","MA","12/2020","18904","21875"
"211250","TUTÓIA","MA","10/2020","19171","22190"
"211250","TUTÓIA","MA","05/2020","18893","22000"
"211250","TUTÓIA","MA","08/2019","18826","22384"
"211250","TUTÓIA","MA","07/2019","18650","22294"
"211250","TUTÓIA","MA","04/2019","18256","22088"
"211250","TUTÓIA","MA","03/2019","18314","22355"
"211250","TUTÓIA","MA","12/2019","19001","22264"
"211250","TUTÓIA","MA","02/2019","18218","22305"
"211250","TUTÓIA","MA","09/2012","20330","22728"
"211250","TUTÓIA","MA","06/2019","18535","22230"
"211250","TUTÓIA","MA","11/2019","18820","22172"
"211250","TUTÓIA","MA","01/2019","18049","22211"
"211250","TUTÓIA","MA","10/2019","18689","22086"
"211250","TUTÓIA","MA","09/2019","18490","21960"
"211250","TUTÓIA","MA","05/2019","18381","22148"
"211250","TUTÓIA","MA","10/2018","18095","22459"
"211250","TUTÓIA","MA","09/2018","17901","22372"
"211250","TUTÓIA","MA","06/2018","18169","22874"
"211250","TUTÓIA","MA","12/2018","17906","22102"
"211250","TUTÓIA","MA","02/2018","18194","23143"
"211250","TUTÓIA","MA","08/2018","17750","22345"
"211250","TUTÓIA","MA","03/2018","17780","22693"
"211250","TUTÓIA","MA","04/2018","17835","22691"
"211250","TUTÓIA","MA","01/2018","18092","23056"
"211250","TUTÓIA","MA","11/2018","18193","22523"
"211250","TUTÓIA","MA","07/2018","18214","22895"
"211250","TUTÓIA","MA","05/2018","17990","22758"
"211250","TUTÓIA","MA","12/2017","18093","23042"
"211250","TUTÓIA","MA","11/2017","18073","23027"
"211250","TUTÓIA","MA","07/2017","18787","23797"
"211250","TUTÓIA","MA","06/2017","18680","23662"
"211250","TUTÓIA","MA","10/2017","17936","22919"
"211250","TUTÓIA","MA","01/2017","18480","23389"
"211250","TUTÓIA","MA","02/2017","18586","23469"
"211250","TUTÓIA","MA","05/2017","18683","23610"
"211250","TUTÓIA","MA","03/2017","18648","23578"
"211250","TUTÓIA","MA","09/2017","17774","22799"
"211250","TUTÓIA","MA","08/2017","18863","23887"
"211250","TUTÓIA","MA","04/2017","18675","23595"
"211250","TUTÓIA","MA","04/2016","19446","23816"
"211250","TUTÓIA","MA","08/2016","19348","23991"
"211250","TUTÓIA","MA","06/2016","19379","23867"
"211250","TUTÓIA","MA","10/2016","19074","23764"
"211250","TUTÓIA","MA","07/2016","19377","23952"
"211250","TUTÓIA","MA","05/2016","19450","23860"
"211250","TUTÓIA","MA","09/2016","19319","23999"
"211250","TUTÓIA","MA","03/2016","19427","23716"
"211250","TUTÓIA","MA","01/2016","19305","23485"
"211250","TUTÓIA","MA","12/2016","18447","23326"
"211250","TUTÓIA","MA","02/2016","19355","23595"
"211250","TUTÓIA","MA","11/2016","19101","23851"
"211250","TUTÓIA","MA","06/2015","20164","23936"
"211250","TUTÓIA","MA","01/2015","20103","23797"
"211250","TUTÓIA","MA","11/2015","19500","23584"
"211250","TUTÓIA","MA","12/2015","19475","23646"
"211250","TUTÓIA","MA","04/2015","20191","23911"
"211250","TUTÓIA","MA","05/2015","20197","23923"
"211250","TUTÓIA","MA","10/2015","19544","23576"
"211250","TUTÓIA","MA","03/2015","20188","23891"
"211250","TUTÓIA","MA","09/2015","19603","23517"
"211250","TUTÓIA","MA","08/2015","19660","23485"
"211250","TUTÓIA","MA","02/2015","20165","23853"
"211250","TUTÓIA","MA","07/2015","19655","23453"
"211250","TUTÓIA","MA","01/2014","20844","23721"
"211250","TUTÓIA","MA","04/2014","20468","23665"
"211250","TUTÓIA","MA","05/2014","20333","23637"
"211250","TUTÓIA","MA","06/2014","20258","23635"
"211250","TUTÓIA","MA","03/2014","20585","23682"
"211250","TUTÓIA","MA","02/2014","20720","23685"
"211250","TUTÓIA","MA","07/2014","20227","23638"
"211250","TUTÓIA","MA","08/2014","20174","23662"
"211250","TUTÓIA","MA","09/2014","20139","23676"
